Origem.x;Origem.y;LoteOrigem;NumVizinhos;LoteDestino;Vizinhos;
0;0;7;15;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;
1;0;7;15;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;
2;0;7;15;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;
0;1;7;15;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;
1;1;7;15;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;
2;1;7;15;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;
0;9;7;6;8;0;0;1;0;2;0;0;1;1;1;2;1;
1;0;7;20;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;
2;0;7;20;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;
3;0;7;20;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;
4;0;7;20;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;
1;1;7;20;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;
2;1;7;20;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;
3;1;7;20;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;
4;1;7;20;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;
1;9;7;8;8;1;0;2;0;3;0;4;0;1;1;2;1;3;1;4;1;
3;0;7;25;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;
4;0;7;25;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;
5;0;7;25;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;
6;0;7;25;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;
3;1;7;25;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;
4;1;7;25;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;
5;1;7;25;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;
6;1;7;25;8;0;7;0;8;0;9;0;10;0;11;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;
2;9;7;8;8;3;0;4;0;5;0;6;0;3;1;4;1;5;1;6;1;
5;0;7;25;8;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;5;7;5;8;5;9;5;10;5;11;
6;0;7;25;8;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;5;7;5;8;5;9;5;10;5;11;
7;0;7;25;8;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;5;7;5;8;5;9;5;10;5;11;
8;0;7;25;8;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;5;7;5;8;5;9;5;10;5;11;
5;1;7;25;8;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;5;7;5;8;5;9;5;10;5;11;
6;1;7;25;8;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;5;7;5;8;5;9;5;10;5;11;
7;1;7;25;8;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;5;7;5;8;5;9;5;10;5;11;
8;1;7;25;8;1;7;1;8;1;9;1;10;1;11;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;5;7;5;8;5;9;5;10;5;11;
3;9;7;8;8;5;0;6;0;7;0;8;0;5;1;6;1;7;1;8;1;
7;0;7;25;8;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;5;7;5;8;5;9;5;10;5;11;6;7;6;8;6;9;6;10;6;11;
8;0;7;25;8;2;7;2;8;2;9;2;10;2;11;3;7;3;8;3;9;3;10;3;11;4;7;4;8;4;9;4;10;4;11;5;7;5;8;5;9;5;10;5;11;6;7;6;8;6;9;6;10;6;11;
